"sample_id","station","year","month","day","yearday","season","latitude","longitude","depth","Acartia","Acartia hudsonica","Aetideidae","Calanus finmarchicus","Calanus finmarchicus I-IV","Calanus finmarchicus V","Calanus finmarchicus VI","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Clausocalanus","Euchaeta","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Triconia borealis","Triconia conifera"
"2005605000_2005605102000001","HL2",2005,7,1,182,NA,44.27,-63.31,149,0,0,0,18561.6871704745,8903.57352079672,9205.38957234915,452.724077328647,0,905.448154657293,0,0,0,0,0,0,0,0,2716.34446397188,9959.92970123023,3621.79261862917,0,0,3621.79261862917,8149.03339191564,97788.4007029877,0,0,0,0,0,0,38028.8224956063,0,0,8149.03339191564,0,0
"2005633000_2005633102000001","HL2",2005,7,13,194,NA,44.27,-63.32,149,0,0,0,6522.31723543911,5754.98579597568,383.665719731712,383.665719731712,54.8093885331017,822.140827996526,0,4169.84058550519,0,0,0,0,0,0,595.691512215027,4765.53209772021,2978.45756107513,0,0,4765.53209772021,2978.45756107513,80418.3541490286,0,0,0,0,0,0,32167.3416596114,0,0,15487.9793175907,0,3574.14907329016
"2005633122_2005633102122001","HL2",2005,7,27,208,NA,44.27,-63.32,149,0,0,0,14240.2458431652,3292.54239148329,10289.1949733853,658.508478296658,82.3135597870822,1481.64407616748,0,0,0,0,0,0,0,0,1810.89831531581,10865.3898918949,0,0,0,905.449157657905,0,63381.4410360533,0,0,0,0,0,0,44367.0087252373,905.449157657905,0,24447.1272567634,0,905.449157657905
"2005666003_2005666102003001","HL2",2005,8,17,229,NA,44.26,-63.31,149,0,0,0,10714.5291156741,1056.36202548899,8677.25949508816,980.907595096922,0,528.181012744497,0,0,0,0,0,0,0,0,1810.9063294097,8149.07848234366,2263.63291176213,0,0,14487.2506352776,14939.97721763,49347.1974764144,0,0,0,0,0,0,0,0,0,0,0,0
"2005666004_2005666102004001","HL2",2005,10,5,278,NA,44.26,-63.31,149,452.726582352426,0,0,2781.0347201649,819.219529971056,1724.67269467591,237.142495517937,21.5584086834488,194.02567815104,0,0,0,3169.08607646698,452.726582352426,0,0,0,905.453164704851,4074.53924117183,6338.17215293396,0,0,905.453164704851,2263.63291176213,51610.8303881765,0,21730.8759529164,0,0,0,0,1358.17974705728,0,0,0,0,0
"2005055001_2005055102001001","HL2",2005,10,17,290,NA,44.25,-63.31,149,0,0,0,4362.60156865512,535.036041438835,3374.84272292188,452.722804294399,0,658.50589715549,0,0,0,12223.5157159488,0,0,0,0,1358.1684128832,5432.67365153279,14034.4069331264,0,0,0,8601.73328159358,36217.8243435519,0,63381.1926012159,0,0,0,0,0,0,0,1358.1684128832,0,0
"2005055091_2005055102091001","HL2",2005,10,28,301,NA,44.26,-63.31,149,0,0,0,1082.12846834351,552.106361399748,375.432325751829,154.58978119193,0,0,905.454432695587,0,0,56138.1748271264,4527.27216347794,0,0,0,5432.72659617352,19014.5430866073,23541.8152500853,0,0,0,14487.2709231294,52516.3570963441,0,41650.903903997,0,0,0,0,0,0,0,905.454432695587,0,0
"2006666001_2006666102001001","HL2",2006,1,25,25,NA,44.26,-63.31,149,0,0,0,4268.51089332603,819.2091613454,2198.92985413765,1250.37187784298,129.348814949274,43.1162716497579,0,452.720852322458,0,0,452.720852322458,0,0,0,2716.32511393475,8601.6961941267,5885.37108019195,0,0,0,1810.88340928983,75151.661485528,0,1358.16255696737,0,0,0,0,6790.81278483687,0,0,3621.76681857966,0,452.720852322458
"2006614000_2006614102000001","HL2",2006,2,18,49,NA,44.26,-63.31,149,0,0,0,7037.7817758493,3086.74639291636,1317.01179431098,2634.02358862196,41.1566185722181,0,0,0,0,0,452.722804294399,0,0,0,2263.614021472,4527.22804294399,12676.2385202432,0,0,0,905.445608588798,105484.413400595,0,0,0,0,0,0,18108.912171776,905.445608588798,0,1358.1684128832,0,0
"2006614098_2006614102098001","HL2",2006,3,3,62,NA,44.27,-63.32,149,0,0,0,4640.39252153485,622.491679718089,2489.96671887236,1527.9341229444,0,311.245839859045,0,0,0,0,0,0,0,0,2263.60610806578,12223.4729835552,14487.079091621,0,0,0,1810.88488645262,92355.1292090838,0,0,0,0,0,0,3621.76977290525,452.721221613156,0,452.721221613156,0,0
"2006615092_2006615102092001","HL2",2006,3,15,74,NA,44.26,-63.32,149,0,0,0,5621.35506420929,1320.45253186124,1961.81519019384,2339.0873421542,641.362658332603,301.817721568284,0,0,0,0,0,0,0,0,679.089873528639,7243.62531763881,11318.1645588106,0,0,0,679.089873528639,49347.1974764144,0,0,0,0,0,0,9959.98481175337,226.363291176213,0,452.726582352426,0,226.363291176213
"2006666002_2006666102002001","HL2",2006,3,31,90,NA,44.26,-63.31,149,0,0,0,8375.35320105531,6111.74422779712,1131.8044866291,1131.8044866291,14939.8192235041,6790.82691977458,0,5432.66153581966,0,452.721794651638,0,0,0,0,2716.33076790983,23541.5333218852,6338.10512512294,0,0,7696.27050907785,452.721794651638,57948.3897154097,0,0,0,0,0,0,18561.5935807172,0,0,2716.33076790983,0,0
"2006666003_2006666102003001","HL2",2006,4,12,102,NA,44.26,-63.31,149,0,0,0,18561.5935807172,14487.0974288524,2263.60897325819,1810.88717860655,2263.60897325819,38028.6307507376,0,7243.54871442621,0,0,0,0,0,0,0,4527.21794651638,2716.33076790983,0,0,10865.3230716393,1810.88717860655,35312.2999828278,0,0,0,0,0,0,19919.7589646721,0,0,5432.66153581966,0,905.443589303277
"2006008008_2006008102001001","HL2",2006,4,21,111,NA,44.26,-63.32,149,0,0,0,46479.5774583867,29276.0974900228,9356.27857928564,7847.20138907828,1509.07719020736,18712.5571585713,0,4527.23157062209,0,0,905.446314124417,0,0,0,10865.355769493,22636.1578531104,15392.5873401151,0,0,0,0,78773.8293288243,0,0,0,0,0,0,31690.6209943546,2716.33894237325,0,29879.7283661058,0,1810.89262824883
"2006008179_2006008102179001","HL2",2006,5,6,126,NA,44.27,-63.32,149,0,0,0,24220.8721558548,19467.2430411543,3848.17594999562,905.453164704851,1131.81645588106,17656.3367117446,0,1358.17974705728,0,0,0,0,0,0,3169.08607646698,19919.9696235067,3621.81265881941,0,0,452.726582352426,905.453164704851,41650.8455764232,0,905.453164704851,0,0,0,0,26710.8683587931,0,0,6338.17215293396,0,452.726582352426
"2006666005_2006666102005001","HL2",2006,5,30,150,NA,44.26,-63.31,149,0,0,0,49346.7856680895,8149.01047729918,30785.1506920191,10412.6244987712,0,9507.17889018238,0,0,0,0,452.722804294399,0,0,0,905.445608588798,27616.0910619583,4527.22804294399,0,0,905.445608588798,3621.78243435519,39839.6067779071,0,0,452.722804294399,0,0,0,9507.17889018238,0,0,0,0,452.722804294399
"2006030000_2006030102000001","HL2",2006,7,6,187,NA,44.27,-63.32,149,0,0,0,35614.1356255969,2867.23973256925,27917.8605539637,4829.03533906399,0,603.629417382999,0,1358.16618911175,0,0,0,0,0,0,0,5885.38681948424,0,0,0,0,4979.94269340974,60664.7564469914,0,0,0,0,0,0,12223.4957020057,0,0,2716.3323782235,0,0
"2006036000_2006036102000001","HL2",2006,7,20,201,NA,44.27,-63.32,149,0,0,0,26937.2588659045,1810.90815905241,20146.353269458,4979.99743739411,0,1810.90815905241,0,1810.90815905241,0,0,0,0,0,0,3169.08927834171,13129.0841531299,5432.72447715722,452.727039763101,0,452.727039763101,9507.26783502513,67003.601884939,0,0,0,0,0,0,13581.811192893,452.727039763101,0,0,0,1358.1811192893
"2006036102_2006036102102001","HL2",2006,8,1,213,NA,44.26,-63.32,149,0,0,0,18222.1642978653,1018.63030236514,15732.1791143061,1471.3548811941,113.181144707238,905.449157657905,0,452.724578828952,0,0,0,0,0,0,3621.79663063162,10412.6653130659,905.449157657905,0,0,4979.97036711848,13129.0127860396,55685.1231959611,0,0,0,0,0,0,23088.9535202766,452.724578828952,452.724578828952,30785.2713603688,0,452.724578828952
"2006666006_2006666102006001","HL2",2006,8,25,237,NA,44.26,-63.31,149,0,0,0,27917.8241931612,6489.00778543746,16750.6945158967,4678.12189182701,0,754.535789004356,0,0,0,7243.54357444181,1810.88589361045,0,0,0,4527.21473402613,18108.8589361045,905.442946805227,0,0,452.721473402613,4074.49326062352,44819.4258668587,0,30785.0601913777,0,0,0,0,5885.37915423397,0,0,2716.32884041568,0,0
"2006052008_2006052102001001","HL2",2006,10,5,278,NA,44.26,-63.32,149,0,0,0,3147.5170601063,344.933376450005,2285.18361898129,517.400064675008,0,0,0,0,0,18109.0022636253,905.450113181264,0,0,0,1810.90022636253,19014.4523768065,5432.70067908758,905.450113181264,0,3621.80045272506,14487.2018109002,81490.5101863138,0,105032.213129027,0,0,0,0,0,0,0,0,0,0
"2006052080_2006052102013001","HL2",2006,10,13,286,NA,44.26,-63.32,149,0,0,0,2630.12306126222,344.934171968816,2155.8385748051,129.350314488306,0,172.467085984408,0,0,0,35312.6358553075,905.452201418142,0,905.452201418142,0,1810.90440283628,9054.52201418142,2716.35660425443,0,0,0,1810.90440283628,32596.2792510531,0,79679.7937247965,0,0,0,0,905.452201418142,0,0,0,0,0
"2006059001_2006059102001001","HL2",2006,11,12,316,NA,44.29,-63.27,149,0,0,0,19316.3136302537,1358.17830212721,17958.1353281265,0,0,1358.17830212721,0,1810.90440283628,0,0,905.452201418142,0,0,0,3169.0827049635,9054.52201418142,10865.4264170177,0,0,8149.06981276328,4979.98710779978,82396.1503290509,0,0,0,0,0,0,1358.17830212721,0,0,0,0,452.726100709071
"2006666007_2006666102007001","HL2",2006,12,13,347,NA,44.26,-63.31,149,0,0,0,5777.60531194757,431.164575518475,4699.69387315138,646.746863277713,43.1164575518475,86.2329151036951,0,2716.33682576639,0,0,905.445608588798,0,0,0,1810.8912171776,6338.11926012159,13581.684128832,0,0,3621.78243435519,2716.33682576639,120424.26594231,0,0,0,0,0,0,7243.56486871039,0,0,0,0,0
"2007666001_2007666102001001","HL2",2007,1,15,15,NA,44.26,-63.31,149,0,0,0,3780.26696264275,294.272278529077,2444.7235447031,1041.27113941058,181.09063294097,0,0,0,0,3395.44936764319,0,0,0,0,679.089873528639,22183.6025352689,2489.99620293834,0,0,0,452.726582352426,69946.2569734498,0,0,0,0,0,0,6111.80886175775,452.726582352426,0,226.363291176213,0,226.363291176213
"2007685000_2007685102000001","HL2",2007,2,20,51,NA,44.26,-63.31,149,0,0,0,4602.68184365973,792.264907515199,2150.4333203984,1659.98361574613,113.1807010736,0,0,2037.2526193248,0,0,226.3614021472,0,0,0,226.3614021472,5432.67365153279,3848.14383650239,0,0,452.722804294399,679.084206441599,69945.6732634847,0,0,0,0,0,0,5432.67365153279,0,0,226.3614021472,0,0
"2007685094_2007685102094001","HL2",2007,3,4,63,NA,44.27,-63.32,149,452.721794651638,452.721794651638,0,5885.3833304713,1275.85233038189,1193.53927680886,3415.99172328054,411.565267865126,205.782633932563,0,4074.49615186475,0,0,0,0,0,0,452.721794651638,3169.05256256147,5885.3833304713,0,0,2716.33076790983,0,97335.1858501023,0,0,0,0,0,0,16750.7064021106,452.721794651638,0,1810.88717860655,0,0
"2007686083_2007686102083001","HL2",2007,3,18,77,NA,44.27,-63.32,149,0,0,0,6639.90583406272,2867.2320647089,1282.7090815803,2489.96468777352,4527.20852322458,2339.05773699937,0,2263.60426161229,0,0,0,0,0,0,905.441704644916,3621.76681857966,4527.20852322458,0,0,1810.88340928983,0,65644.5235867564,0,0,0,0,0,0,13581.6255696737,0,0,452.720852322458,0,0
"2007001007_2007001102001001","HL2",2007,4,4,94,NA,44.27,-63.32,149,226.360736701307,0,0,12676.2012552732,8148.98652124704,1810.88589361045,2716.32884041568,10865.3153616627,12449.8405185719,0,3395.4110505196,0,0,0,0,0,0,1358.16442020784,4527.21473402613,7696.26504784443,0,0,3621.77178722091,679.08221010392,53873.855334911,0,0,0,0,0,0,14487.0871488836,0,0,0,0,452.721473402613
"2007001037_2007001102009001","HL2",2007,4,7,97,NA,44.27,-63.32,149,452.721473402613,0,0,14487.0871488836,11167.1296772645,905.442946805227,2414.51452481394,8601.70799464965,11167.1296772645,0,4979.93620742875,0,0,0,0,0,0,1358.16442020784,0,8148.98652124704,0,0,3169.05031381829,1358.16442020784,64739.1706965737,0,0,0,0,0,0,19919.744829715,0,0,452.721473402613,0,0
"2007001179_2007001102061001","HL2",2007,4,22,112,NA,44.27,-63.32,149,0,0,0,20825.1991137194,15392.5384753578,1810.88687945386,3621.77375890772,3621.77375890772,24446.9728726271,0,1358.16515959039,0,0,0,0,0,0,2716.33031918079,14034.3733157674,4074.49547877118,0,0,3621.77375890772,452.721719863465,57495.65842266,0,0,452.721719863465,0,0,0,19467.033954129,0,0,0,0,0
"2007666002_2007666102002001","HL2",2007,5,7,127,NA,44.25,-63.31,149,0,0,0,93261.2548213674,84206.7640620113,4979.96991764583,4074.52084171023,3169.07176577462,28974.3704299394,0,2263.62268983901,0,0,0,0,0,0,24899.8495882292,29427.0949679072,2716.34722780682,0,0,10865.3889112273,905.449075935606,91450.3566694962,0,0,0,0,0,0,30332.5440438428,0,0,2716.34722780682,0,0
"18HU07011259_2007011102040001","HL2",2007,5,27,147,NA,44.26,-63.32,149,0,0,0,183806.796887883,159359.587449593,22636.3050354535,1810.90440283628,1810.90440283628,18109.0440283628,0,905.452201418142,0,0,0,0,0,0,3621.80880567257,40745.3490638164,6338.16540992699,0,0,4527.26100709071,8149.06981276328,89639.7679403961,0,0,0,0,0,0,25352.661639708,0,0,0,0,0
"2007666003_2007666102003001","HL2",2007,6,20,171,NA,44.26,-63.31,149,0,0,0,36398.8064615701,30603.9716020167,4165.03755530404,1629.79730424941,181.088589361045,4346.12614466509,0,3169.05031381829,0,0,0,0,0,0,5885.37915423397,31237.7816647803,12676.2012552732,0,0,6790.8221010392,3621.77178722091,71529.9927976129,0,0,0,0,0,0,24899.6810371437,0,0,0,0,1358.16442020784
"2007745000_2007745102000001","HL2",2007,7,7,188,NA,44.27,-63.32,149,0,0,181.0888252149,28430.9455587393,12857.3065902579,14306.0171919771,1267.6217765043,181.0888252149,1448.7106017192,0,2535.2435530086,0,0,0,0,0,0,0,4165.04297994269,1086.5329512894,0,0,1267.6217765043,1267.6217765043,45091.11747851,0,0,0,0,181.0888252149,0,39658.452722063,362.177650429799,0,181.0888252149,0,0
"2007745078_2007745102078001","HL2",2007,7,19,200,NA,44.27,-63.32,149,0,0,0,23541.7822823261,10503.2567105763,10503.2567105763,2535.26886117358,0,4165.08455764232,0,1358.17974705728,0,0,0,0,0,0,905.453164704851,2263.63291176213,2263.63291176213,452.726582352426,0,5885.44557058153,0,95525.3088763618,0,0,0,0,0,0,29427.2278529077,452.726582352426,0,0,0,0
"2007033003_2007033102001001","HL2",2007,8,2,214,NA,44.27,-63.31,149,0,0,0,20372.6275465784,7922.68849033606,11091.7638864705,1358.1751697719,226.362528295316,7017.2383771548,0,905.450113181264,0,0,0,0,0,0,0,6338.15079226885,3169.07539613442,226.362528295316,0,4300.888037611,679.087584885948,49573.3936966742,0,452.725056590632,0,0,0,0,25126.2406407801,1131.81264147658,0,226.362528295316,0,226.362528295316
"2007745191_2007745102191001","HL2",2007,8,2,214,NA,44.26,-63.32,149,0,0,0,28295.3812943169,12089.8447348445,15433.8443423547,771.692217117734,257.230739039245,7459.6914321381,0,4527.26100709071,0,0,0,0,0,0,4527.26100709071,10865.4264170177,5432.71320850885,0,0,14487.2352226903,0,134912.378011303,0,905.452201418142,0,0,0,0,73341.6283148695,0,0,0,0,0
"2007033093_2007033102016001","HL2",2007,8,9,221,NA,44.26,-63.32,149,0,0,0,19165.4049300173,5885.43930921792,12827.2395200903,452.726100709071,301.817400472714,1961.81310307264,0,3621.80880567257,0,0,452.726100709071,0,0,0,452.726100709071,16298.1396255266,1358.17830212721,0,0,2716.35660425443,4074.53490638164,103674.277062377,0,14939.9613233993,0,0,0,0,68814.3673077788,0,0,0,0,905.452201418142
"2007666004_2007666102004001","HL2",2007,8,29,241,NA,44.26,-63.31,149,0,0,0,14487.0974288524,2263.60897325819,11657.5862122797,565.902243314548,339.541345988729,5545.84198448257,0,905.443589303277,0,0,0,0,0,0,0,2942.69166523565,1584.52628128073,0,0,905.443589303277,4300.85704919056,29426.9166523565,0,0,0,0,0,0,4753.5788438422,452.721794651638,0,0,0,0
"2007666005_2007666102005001","HL2",2007,9,11,254,NA,44.26,-63.31,149,0,0,0,576.190175683128,349.829749521899,205.782205601117,20.5782205601117,0,20.5782205601117,0,1358.16255696737,0,0,0,0,0,0,0,452.720852322458,0,0,0,2263.60426161229,226.360426161229,63607.2797513053,0,2263.60426161229,0,0,0,0,3848.12724474089,0,0,0,0,226.360426161229
"2007045009_2007045102001001","HL2",2007,9,29,272,NA,44.27,-63.31,149,0,0,0,11770.8654142285,792.26978749615,9507.2374499538,1471.35817677856,113.181398213736,3055.89775177087,0,0,0,0,0,0,0,0,905.451185709886,1659.99384046812,1659.99384046812,0,0,301.817061903295,754.542654758238,17354.4810594395,0,150.908530951648,0,0,0,0,4225.43886664614,0,0,452.725592854943,0,0
"2007045077_2007045102011001","HL2",2007,10,11,284,NA,44.26,-63.31,149,0,0,0,4074.50523864959,1253.69391958449,2472.56300806941,348.248310995692,0,835.79594638966,0,905.445608588798,0,0,0,0,0,0,0,4979.95084723839,1810.8912171776,452.722804294399,0,7696.28767300479,1358.1684128832,54779.4593196223,0,10865.3473030656,0,0,0,0,5432.67365153279,0,0,1358.1684128832,0,452.722804294399
"2007045193_2007045102034001","HL2",2007,10,18,291,NA,44.27,-63.32,149,0,0,0,28295.0742268328,9507.14494021581,18561.5686928023,226.360593814662,679.081781443986,4979.93306392257,0,1131.80296907331,226.360593814662,226.360593814662,0,0,0,0,226.360593814662,5659.01484536655,1810.8847505173,0,0,14487.0780041384,4753.5724701079,33501.36788457,0,905.442375258648,0,0,0,0,7922.62078351317,0,0,4527.21187629324,0,226.360593814662
"2007666006_2007666102006001","HL2",2007,11,6,310,NA,44.26,-63.31,149,0,0,0,15053.1081316385,2150.4440188055,12110.3952637994,792.268849033606,0,1810.90022636253,0,452.725056590632,0,0,0,0,0,0,0,10865.4013581752,2263.62528295316,0,0,679.087584885948,1584.53769806721,42329.7927912241,0,679.087584885948,0,0,0,0,1584.53769806721,0,0,0,0,226.362528295316
"2007666007_2007666102007001","HL2",2007,12,11,345,NA,44.26,-63.31,149,0,0,0,10289.1546430545,2016.67431003869,8025.54062158253,246.939711433309,41.1566185722181,452.722804294399,0,2716.33682576639,0,0,0,0,0,0,0,4527.22804294399,11318.07010736,0,0,4527.22804294399,1358.1684128832,73341.0942956927,0,905.445608588798,0,0,0,0,10412.6244987712,0,0,4527.22804294399,0,0
"2008666001_2008666102001001","HL2",2008,1,4,4,NA,44.26,-63.31,149,0,0,0,6502.7176969953,1687.41408592916,4197.95699426279,617.346616803352,164.625764480894,288.095087841564,0,3169.04596625721,0,0,0,0,0,0,452.720852322458,2716.32511393475,7696.25448948178,0,0,7243.53363715933,905.441704644916,114085.654785259,452.720852322458,0,0,0,0,0,18561.5549452208,452.720852322458,0,3621.76681857966,0,452.720852322458
"2008666002_2008666102002001","HL2",2008,2,5,36,NA,44.26,-63.31,149,0,0,0,10577.2053678974,1852.03985041006,4362.58275874369,4362.58275874369,41.1564411202235,987.754586885363,0,2716.32511393475,0,0,0,0,0,0,0,3169.04596625721,4979.92937554704,0,0,1810.88340928983,0,68813.5695530136,0,452.720852322458,0,0,0,0,11770.7421603839,0,0,1358.16255696737,0,0
"2008775001_2008775102001001","HL2",2008,3,3,63,NA,44.27,-63.31,149,0,0,0,7639.69732246799,2829.51752683999,3621.78243435519,1188.3973612728,226.3614021472,792.264907515199,0,12676.2385202432,0,0,905.445608588798,0,0,0,0,1810.8912171776,4527.22804294399,0,0,9959.90169447678,0,115897.037899366,0,0,0,0,0,0,36217.8243435519,0,0,0,0,0
"2008805001_2008805102001001","HL2",2008,3,19,79,NA,44.27,-63.32,149,0,0,0,8642.96789754781,3045.61725913589,1481.65163957962,4115.69899883229,2551.73337927602,658.511839813166,0,1810.90755948621,0,0,0,0,0,0,0,0,9054.53779743104,905.453779743104,0,5432.72267845862,0,101410.823331228,0,0,0,0,0,0,19919.9831543483,0,0,4527.26889871552,0,0
"2008775101_2008775102101001","HL2",2008,3,22,82,NA,44.27,-63.31,149,0,0,0,10231.5353770534,4527.22804294399,1086.53473030656,4617.77260380287,2173.06946061312,1177.07929116544,0,3621.78243435519,452.722804294399,0,0,0,0,0,0,905.445608588798,0,0,0,905.445608588798,0,46177.7260380287,0,0,0,0,0,0,21277.9718018368,0,0,1810.8912171776,0,0
"2008004008_2008004102002001","HL2",2008,4,15,106,NA,44.27,-63.32,149,0,0,0,9341.96273502412,4311.67510847267,1437.22503615756,3593.06259039389,15809.4753977331,42398.1385666479,0,5432.71063667556,0,0,0,0,0,0,0,0,8149.06595501334,0,0,7243.61418223408,3621.80709111704,82396.1113229127,0,0,0,0,0,0,57948.9134578727,0,0,5432.71063667556,0,0
"2008004064_2008004102020001","HL2",2008,4,19,110,NA,44.27,-63.32,149,0,0,0,38445.8187926396,28744.5374150576,3952.37389457043,5748.90748301153,2155.84030612932,13294.3485544642,0,7243.62342859453,0,0,0,0,0,0,0,8149.07635716884,1810.90585714863,0,0,27163.5878572295,9959.98221431748,124952.504143256,0,0,0,0,0,0,19919.964428635,0,0,905.452928574316,0,0
"2008006002_2008006102001001","HL2",2008,5,8,129,NA,44.26,-63.31,149,905.423218779543,0,0,46629.2957671464,40744.0448450794,3621.69287511817,2263.55804694886,5432.53931267726,23541.0036882681,0,5432.53931267726,0,0,0,0,0,0,0,12675.9250629136,5432.53931267726,0,0,6337.9625314568,1810.84643755909,55230.8163455521,0,0,0,0,0,0,28973.5430009454,0,0,6337.9625314568,0,0
"2008009257_2008009102032001","HL2",2008,6,3,155,NA,44.26,-63.31,149,0,0,0,54779.4117647059,47988.5755955275,4527.22411278561,2263.61205639281,452.722411278561,9959.89304812834,0,19919.7860962567,0,0,905.444822557122,905.444822557122,0,0,0,11770.7826932426,4527.22411278561,905.444822557122,0,37123.237724842,20825.2309188138,88733.592610598,0,0,0,0,0,0,139438.502673797,905.444822557122,0,28974.2343218279,0,0
"2008666003_2008666102003001","HL2",2008,6,19,171,NA,44.26,-63.31,149,0,0,0,68814.4405175687,59759.9088705202,8601.80506469609,452.726582352426,905.453164704851,7243.62531763881,0,8149.07848234366,0,0,0,1810.9063294097,0,0,2716.35949411455,7243.62531763881,1810.9063294097,0,0,13581.7974705728,7243.62531763881,114992.551917516,0,0,0,0,0,0,72436.2531763881,0,0,0,0,1810.9063294097
"2008830001_2008830102001001","HL2",2008,7,6,188,NA,44.27,-63.31,149,0,0,0,32294.0874656687,22937.8565176712,8752.60314490085,603.627803096611,603.627803096611,12676.1838650288,0,7243.53363715933,0,0,0,905.441704644916,0,0,0,8148.97534180424,1810.88340928983,0,0,4527.20852322458,17203.3923882534,104125.796034165,0,0,0,0,0,0,101409.470920231,0,0,39839.4350043763,0,2716.32511393475
"2008830098_2008830102098001","HL2",2008,7,18,200,NA,44.26,-63.31,149,0,0,0,59532.8303098411,33275.0040134853,25126.0234387542,1131.80285760154,226.360571520308,1131.80285760154,0,7243.53828864986,0,0,0,0,0,0,0,7243.53828864986,4527.21143040617,0,0,15392.518863381,10865.3074329748,92355.1131802858,0,0,0,0,0,0,30785.0377267619,0,0,905.442286081233,0,0
"2008830179_2008830102179001","HL2",2008,8,1,214,NA,44.26,-63.31,149,0,0,0,43461.3272082688,21730.6636041344,20221.5897427362,1509.07386139822,603.629544559289,3621.77726735574,0,7243.55453471147,0,0,0,0,0,0,0,3621.77726735574,905.444316838934,0,0,5432.6659010336,4527.22158419467,145776.535011068,0,0,0,0,0,0,88733.5430502155,0,0,6338.11021787254,0,905.444316838934
"2008037002_2008037102001002","HL2",2008,9,28,272,NA,44.26,-63.32,149,452.724268284401,0,0,16071.7115240962,4187.69948163071,11544.4688412522,339.543201213301,0,1018.6296036399,0,4527.24268284401,0,0,0,0,0,0,3169.06987799081,4979.96695112842,3621.79414627521,0,0,905.448536568803,905.448536568803,77415.8498766326,0,16298.0736582385,0,0,0,0,17203.5221948073,0,0,4074.51841455961,0,0
"2008037038_2008037102002002","HL2",2008,10,6,280,NA,44.26,-63.31,149,0,0,0,17543.1727908202,3395.45279822326,13129.0841531299,1018.63583946698,113.181759940775,1584.54463917085,0,2263.63519881551,0,452.727039763101,0,0,0,0,2263.63519881551,8149.08671573582,2716.36223857861,1358.1811192893,0,905.454079526203,1810.90815905241,52063.6095727566,0,6338.17855668342,0,0,0,0,9959.99487478823,0,0,905.454079526203,0,452.727039763101
"2008037048_2008037102004001","HL2",2008,10,7,281,NA,44.26,-63.31,149,0,0,0,20070.8346165691,1659.99384046812,18109.0237141977,301.817061903295,0,1961.81090237142,0,7696.33507853403,0,905.451185709886,0,0,0,0,452.725592854943,452.725592854943,3169.0791499846,0,0,1358.17677856483,4527.25592854943,58401.6014782877,0,33501.6938712658,0,0,0,0,2716.35355712966,0,0,0,0,0
"2008037230_2008037102041001","HL2",2008,10,20,294,NA,44.27,-63.33,149,0,0,0,9507.15094145488,1961.79305141132,6639.91494323833,905.442946805227,0,150.907157800871,0,15845.2515690915,0,9054.42946805227,0,0,0,0,0,9507.15094145488,2716.32884041568,0,0,452.721473402613,3169.05031381829,27616.0098775594,452.721473402613,15845.2515690915,0,0,0,0,5885.37915423397,0,0,452.721473402613,0,1358.16442020784
"2008666004_2008666102004001","HL2",2008,11,13,318,NA,44.26,-63.31,149,0,0,0,8894.73633157822,1384.80924922775,7030.57003454087,479.357047809604,53.2618942010672,905.452201418142,0,24899.9355389989,0,12676.330819854,0,0,0,0,3621.80880567257,6338.16540992699,6338.16540992699,0,0,1358.17830212721,1810.90440283628,77416.1632212511,0,18561.7701290719,0,0,0,0,5885.43930921792,0,0,452.726100709071,0,0
"2009666001_2009666102001001","HL2",2009,1,27,27,NA,44.27,-63.31,149,0,0,0,7243.55300859599,5432.66475644699,1810.888252149,0,129.349160867786,0,0,1810.888252149,0,905.444126074499,0,0,0,0,905.444126074499,4527.22063037249,8148.99713467049,905.444126074499,0,0,1810.888252149,206441.260744986,0,0,0,0,0,0,43461.3180515759,0,0,11770.7736389685,0,0
"2009841001_2009841102001001","HL2",2009,2,11,42,NA,44.26,-63.33,149,0,0,0,2651.69072231624,948.572290909875,970.130752066917,732.987679339449,86.2338446281704,86.2338446281704,0,905.45536859579,0,0,0,0,0,0,1358.18305289368,1358.18305289368,2716.36610578737,0,0,0,905.45536859579,82849.1662265147,0,452.727684297895,0,0,0,0,10412.7367388516,0,0,6790.91526446842,0,0
"2009841058_2009841102058001","HL2",2009,2,21,52,NA,44.26,-63.31,149,0,0,0,7984.36619658344,4979.93974116802,2469.39160719075,535.034848224664,617.347901797689,493.878321438151,0,1358.16538395492,0,0,0,0,0,0,0,905.443589303277,3169.05256256147,0,0,0,1358.16538395492,111369.561484303,0,0,0,0,0,0,43461.2922865573,452.721794651638,0,12676.2102502459,0,0
"2009666002_2009666102002001","HL2",2009,3,17,76,NA,44.26,-63.31,149,0,0,0,6214.6355447634,1193.53927680886,2922.11340184239,2098.98286611214,164.62610714605,370.408741078613,0,0,0,0,905.443589303277,0,0,0,905.443589303277,0,4979.93974116802,452.721794651638,0,0,452.721794651638,53421.1717688933,0,0,0,0,0,0,16297.984607459,0,0,0,0,0
