"sample_id","transect","station","latitude","longitude","year","month","day","season","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Heterorhabdus","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"2004009069_2004009102015001","HL","HL3",43.88,-62.88,2004,4,24,"Spring",0,0,0,0,0,0,0,23360.5325316728,0,7605.75477775392,0,905.446997351657,0,0,38.4814973874454,0,0,0,2.26361749337914,0,0,9959.91697086823,0,14487.1519576265,0,0,0,0,0,31690.644907308,0,0,905.446997351657,1810.89399470331,2716.34099205497,0,0,0,4527.23498675829,0,89639.252737814,0,0,0,0,0,0,0,2.26361749337914,19919.8339417365,0,0,1810.89399470331,0,0,0
"2005004011_2005004102003001","HL","HL3",43.89,-62.89,2005,4,2,"Spring",0,0,0,0,0,0,0,31237.9483224065,452.723888730529,6338.1344422274,0,9054.47777461057,905.447777461057,0,9.05447777461057,0,0,0,0,0,0,0,0,2757.08848236892,0,905.447777461057,0,0,0,905.447777461057,0,0,3621.79110984423,5432.68666476634,5432.68666476634,0,0,0,2716.34333238317,905.447777461057,174751.421049984,0,0,0,0,0,0,0,4.52723888730529,36217.9110984423,0,0,7243.58221968846,0,0,0
"2006008183_2006008102043001","HL","HL3",43.88,-62.88,2006,5,6,"Spring",0,0,0,6.79082731534271,0,0,0,20070.6673986796,150.907273674282,5281.75457859988,0,0,0,0,164.488928304968,150.907273674282,0,0,2.26360910511424,0,150.907273674282,0,0,0,0,0,0,36.2177456818278,0,0,0,0,905.443642045694,8299.90005208553,1056.35091571998,0,0,0,0,301.814547348565,6489.01276799414,0,0,0,150.907273674282,0,0,301.814547348565,9.05443642045694,0,150.907273674282,0,0,0,0,0
"2007001040_2007001102010001","HL","HL3",43.88,-62.88,2007,4,8,"Spring",0,0,0,452.721473402613,0,0,0,9356.24378365401,503.023859336237,4728.42427776063,0,2716.32884041568,0,0,27.1632884041568,0,452.721473402613,0,0,2.26360736701307,2.26360736701307,452.721473402613,0,4085.81129745859,0,905.442946805227,0,226.360736701307,0,1810.88589361045,0,0,2263.60736701307,12223.4797818706,6790.8221010392,0,0,0,2716.32884041568,905.442946805227,50704.8050210927,452.721473402613,0,0,0,0,0,0,461.775902870666,1358.16442020784,2263.60736701307,0,452.721473402613,0,0,0
"2008004012_2008004102003001","HL","HL3",43.88,-62.87,2008,4,15,"Spring",0,0,0,6.79085833095793,0,0,0,58401.3816462382,452.723888730529,905.447777461057,0,905.447777461057,0,0,49.7996277603581,0,0,452.723888730529,0,0,0,0,0,1396.65319673368,0,0,0,0,0,9054.47777461057,0,0,0,13128.9927731853,5885.41055349687,0,0,0,905.447777461057,0,33954.2916547897,0,0,0,0,0,0,0,0,20372.5749928738,905.447777461057,0,905.447777461057,0,0,0
"2009005014_2009005102003001","HL","HL3",43.88,-62.88,2009,4,10,"Spring",0,0,0,0,0,905.448300983504,0,51157.829005568,452.724150491752,6338.13810688453,0,0,0,0,43.0087942967164,0,0,0,2.26362075245876,0,0,0,0,1398.91762501951,0,6338.13810688453,0,4.52724150491752,0,2716.34490295051,0,0,0,6790.86225737628,3169.06905344226,0,0,0,1810.89660196701,2263.62075245876,31690.6905344226,0,0,0,0,0,0,0,2.26362075245876,9054.48300983504,0,0,1358.17245147526,0,0,0
"2010006021_2010006102003001","HL","HL3",43.88,-62.87,2010,4,11,"Spring",0,0,0,0,0,0,905.442230173862,65191.8405725181,1810.88446034772,7243.5378413909,0,2716.32669052159,0,0,13.5816334526079,905.442230173862,0,1810.88446034772,2.26360557543466,0,0,905.442230173862,0,7250.3286581172,0,0,0,31.6904780560852,0,13581.6334526079,0,0,7243.5378413909,28068.7091353897,11770.7489922602,0,2.26360557543466,0,5432.65338104317,3621.76892069545,134910.892295905,0,0,0,0,0,0,905.442230173862,1817.67527707403,28974.1513655636,0,0,1810.88446034772,0,0,0
"2011004024_2011004102003001","HL","HL3",43.87,-62.88,2011,4,8,"Spring",0,0,0,0,0,452.724461642279,0,45272.4461642279,5885.41800134963,12676.2849259838,0,2716.34676985368,0,0,18.1089784656912,0,0,905.448923284559,2.2636223082114,0,0,0,0,2268.14955282782,0,1358.17338492684,0,2.2636223082114,0,2263.6223082114,0,0,2263.6223082114,15392.6316958375,6790.86692463419,0,0,0,1810.89784656912,3621.79569313823,22183.4986204717,0,0,0,0,0,0,0,6.79086692463419,15392.6316958375,0,0,18561.7029273335,0,0,0
"2012002147_S2012002102147001","HL","HL3",43.8798,-62.8865,2012,3,17,"Spring",0,0,0,0,0,0,0,4436.65571376415,0,135.815991237678,0,0,0,0,2.2635998539613,0,0,0,0,0,0,0,0,235.414384811975,0,452.71997079226,0,0,0,0,0,679.07995618839,0,7243.51953267616,2489.95983935743,0,0,0,452.71997079226,1810.87988316904,25805.0383351588,0,0,679.07995618839,0,226.35998539613,0,0,2.2635998539613,0,0,0,0,0,0,0
"064_S2013004102014001","HL","HL3",43.8841,-62.8667,2013,4,12,"Spring",0,0,685.937796608277,2.26359472880731,0,2057.81338982483,0,29103.3607989512,1361.56073913222,1531.75583152375,0,2743.75118643311,0,2743.75118643311,167.506009931741,2743.75118643311,0,0,0,0,0,0,0,685.937796608277,0,2743.75118643311,0,11.3179736440366,0,2743.75118643311,0,0,2743.75118643311,4801.56457625794,8231.25355929932,0,0,0,10289.0669491242,2743.75118643311,82312.5355929932,0,0,0,685.937796608277,0,0,0,6.79078418642194,28809.3874575476,685.937796608277,0,685.937796608277,0,0,0
"107_395759","HL","HL3",43.88225,-62.8844,2014,4,14,"Spring",0,0,0,0,0,0,0,42551.2190599796,337.708087777616,1688.54043888808,0,1371.29950794547,0,0,0,0,0,2056.94926191821,0,0,0,0,0,5485.19803178188,685.649753972735,2742.59901589094,0,0,0,685.649753972735,0,7542.14729370009,2056.94926191821,13712.9950794547,6170.84778575462,0,0,0,2056.94926191821,4113.89852383641,67193.6758893281,0,0,0,685.649753972735,0,0,0,0,4113.89852383641,685.649753972735,0,0,0,685.649753972735,0
"069_406577","HL","HL3",43.88309,-62.8837,2015,4,21,"Spring",0,0,0,0,0,0,0,6640.53284880365,2439.37941384624,6369.49069170962,0,6172.36912291397,0,0,2.26320201173512,2057.45637430466,0,0,0,2.26320201173512,0,685.818791434885,0,9605.98948411187,2743.27516573954,3429.09395717443,0,0,0,6858.18791434885,0,0,4800.7315400442,6172.36912291397,4114.91274860931,0,0,0,4114.91274860931,0,32233.4831974396,0,0,0,0,0,0,0,4.52640402347024,17831.288577307,0,0,2743.27516573954,0,685.818791434885,0
"011_431037","HL","HL3",43.87968,-62.88064,2016,4,10,"Spring",0,0,0,2.26398601398601,0,0,0,16674.8670491185,677.840123947908,1491.2482726854,0,2058.16910362365,0,0,49.8076923076923,0,686.05636787455,686.05636787455,2.26398601398601,0,0,686.05636787455,0,2064.96106166561,0,686.05636787455,0,2.26398601398601,0,19895.6346683619,0,686.05636787455,0,12349.0146217419,3430.28183937275,0,0,0,1372.1127357491,2058.16910362365,28128.3110828565,0,0,0,0,0,0,0,1383.43266581903,15779.2964611146,0,0,6174.50731087095,0,0,0
"074_440641","HL","HL3",43.87746,-62.87699,2017,4,24,"Spring",0,0,0,0,0,0,0,156592.365967366,0,1886.65501165501,0,1886.65501165501,0,0,1904.7668997669,0,0,13206.5850815851,0,0,0,0,0,2.26398601398601,0,5659.96503496503,0,0,0,20753.2051282051,0,0,0,13206.5850815851,7546.62004662005,0,0,0,5659.96503496503,1886.65501165501,173572.261072261,0,0,0,0,0,1886.65501165501,0,1891.18298368298,75466.2004662004,0,0,5659.96503496503,0,0,0
"082_446034","HL","HL3",43.88143,-62.88193,2018,4,13,"Spring",0,0,0,0,0,685.818791434885,0,43912.8748545621,337.791345035093,1688.95672517546,0,2743.27516573954,0,0,29.4216261525566,0,0,5486.55033147908,0,0,0,1371.63758286977,0,6858.18791434885,4800.7315400442,2057.45637430466,0,2.26320201173512,0,17145.4697858721,0,5486.55033147908,685.818791434885,10973.1006629582,6858.18791434885,0,0,0,3429.09395717443,1371.63758286977,63095.3288120095,0,0,0,0,0,685.818791434885,0,688.08199344662,23317.8389087861,0,0,2743.27516573954,0,0,0
"083_473472","HL","HL3",43.88403,-62.88399,2019,4,15,"Spring",0,0,0,0,0,0,0,15575.5555555556,362.222222222222,724.444444444444,0,8340.6432748538,0,1191.52046783626,13.5833333333333,0,0,1191.52046783626,0,0,0,0,0,5957.60233918129,0,4170.3216374269,0,0,0,22043.1286549708,0,595.760233918129,2978.80116959064,4170.3216374269,2383.04093567251,0,0,0,5361.84210526316,1191.52046783626,41703.216374269,0,0,0,0,0,0,0,0,34554.0935672515,0,0,1191.52046783626,0,595.760233918129,0
"99054206_99054102048002","HL","HL4",43.48,-62.44,1999,11,4,"Fall",0,0,0,2833.75314861461,0,45340.0503778338,0,1416.8765743073,0,0,0,0,0,140270.780856423,9918.13602015113,0,0,25503.7783375315,0,0,0,0,0,0,0,4250.62972292191,0,0,0,0,4250.62972292191,0,2833.75314861461,21253.1486146096,7084.38287153652,0,0,5667.50629722922,0,8501.25944584383,58091.9395465995,0,0,128935.768261965,0,0,0,0,0,2833.75314861461,0,0,0,0,0,0
"2000050098_2000050102021002","HL","HL4",43.47,-62.44,2000,10,7,"Fall",0,0,0,0,0,8149.08989426029,0,1521.16344692859,0,0,1810.90886539117,0,0,12676.3620577382,1810.90886539117,0,1810.90886539117,3621.81773078235,0,0,0,0,0,0,0,3621.81773078235,0,2.26363608173897,0,905.454432695587,3621.81773078235,0,1810.90886539117,18109.0886539117,2716.36329808676,0,0,0,0,905.454432695587,38029.0861732147,0,0,36218.1773078235,0,0,0,0,1810.90886539117,17203.6342212162,0,0,0,30785.45071165,0,0
"2001061140_2001061102032002","HL","HL4",43.47,-62.44,2001,10,29,"Fall",0,0,0,0,0,0,0,407.453033569449,0,0,0,0,0,5432.70711425932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.17677856483,0,0,0,0,0,0,36218.0474283954,0,0,42556.2057283646,0,0,0,0,0,0,0,0,0,0,0,0
"2002064108_2002064102005001","HL","HL4",43.49,-62.45,2002,10,21,"Fall",0,0,0,0,0,0,0,1975.52751966821,0,0,0,0,0,0,452.725056590632,0,0,15845.3769806721,0,0,0,0,0,452.725056590632,0,0,0,0,0,452.725056590632,11318.1264147658,0,1358.1751697719,9959.95124499391,7243.60090545011,0,0,905.450113181264,0,1358.1751697719,17203.552150444,452.725056590632,0,76057.8095072262,0,0,0,0,0,3621.80045272506,0,0,0,0,0,0
"2003067055_2003067102012001","HL","HL4",43.49,-62.45,2003,10,23,"Fall",0,0,0,0,0,595.689462253413,0,1257.56664253498,0,0,1191.37892450683,1191.37892450683,0,0,595.689462253413,0,0,13105.1681695751,0,0,0,0,0,0,0,0,0,0,0,595.689462253413,7148.27354704095,0,1191.37892450683,1191.37892450683,0,0,0,1191.37892450683,0,5956.89462253413,24423.2679523899,5956.89462253413,0,17870.6838676024,0,0,0,0,0,0,595.689462253413,0,0,4169.82623577389,0,0
"2004055119_2004055102026001","HL","HL4",43.47,-62.45,2004,10,28,"Fall",0,0,0,226.363099534151,0,0,0,720.246225790481,0,0,0,0,0,2489.99409487566,0,0,0,7243.61918509284,0,0,0,0,0,679.089298602454,0,0,0,0,0,0,2489.99409487566,0,1358.17859720491,226.363099534151,4300.89889114887,0,0,0,0,452.726199068303,21957.2206548127,0,0,12449.9704743783,0,0,0,0,0,1584.54169673906,0,0,0,0,0,0
"2005055086_2005055102020001","HL","HL4",43.48,-62.43,2005,10,24,"Fall",0,0,0,150.909375979931,0,0,0,158.454844778928,0,0,0,0,0,452.728127939793,0,0,0,1961.8218877391,0,18.1091251175917,0,150.909375979931,0,301.818751959862,0,0,0,0,0,0,603.637503919724,0,0,1056.36563185952,3923.64377547821,0,0,0,1509.09375979931,3018.18751959862,22485.4970210097,0,0,8149.10630291628,0,0,0,0,0,150.909375979931,0,0,0,0,0,0
"2007045100_2007045102013001","HL","HL4",43.48,-62.45,2007,10,11,"Fall",0,0,0,2.26360426161229,0,0,0,3621.76681857966,53.2612767438186,479.351490694367,0,0,0,12449.8234388676,0,0,0,2263.60426161229,0,2.26360426161229,0,0,0,2263.60426161229,0,0,0,0,0,0,0,0,679.081278483687,1358.16255696737,3848.12724474089,0,0,0,3169.04596625721,0,22862.4030422841,0,0,35991.3077596354,0,0,0,0,0,0,0,0,0,0,0,226.360426161229
"2008037058_2008037102006001","HL","HL4",43.48,-62.45,2008,10,8,"Fall",0,0,0,0,0,0,0,3514.00050399775,0,21.5582853005997,0,5432.68789575112,0,8601.75583493928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.447982625187,1810.89596525037,3621.79193050075,0,0,0,1358.17197393778,905.447982625187,38934.2632528831,0,0,34859.7473310697,0,0,0,0,0,0,0,0,0,0,0,0
"2009048075_2009048102015003","HL","HL4",43.47,-62.44,2009,10,6,"Fall",0,0,0,0,0,0,0,1810.93575641639,0,0,0,11771.0824167065,0,6338.27514745736,2093.89446835645,0,0,20825.7611987885,0,0,0,0,0,0,0,2.26366969552048,0,0,0,0,3621.87151283278,0,4527.33939104097,3621.87151283278,3621.87151283278,0,0,905.467878208194,905.467878208194,22636.6969552048,38935.1187629523,0,0,0,0,905.467878208194,0,0,0,905.467878208194,0,0,0,0,0,0
"2010070004_2010070102004001","HL","HL4",43.48,-62.44,2010,11,7,"Fall",0,0,0,0,0,0,0,1152.39009988587,0,0,0,905.449364196037,0,0,13.5817404629406,0,0,6790.87023147028,0,0,0,0,0,0,0,1358.17404629406,0,0,0,0,0,0,2716.34809258811,21278.0600586069,3169.07277468613,0,0,0,905.449364196037,0,20372.6106944108,0,0,9054.49364196037,0,452.724682098019,0,0,0,0,0,0,0,0,0,0
"2011043061_2011043102006001","HL","HL4",43.4777,-62.45194,2011,9,30,"Fall",45.2731280157265,0,0,0,0,1312.92071245607,0,407.458152141538,0,0,45.2731280157265,1267.64758444034,0,362.185024125812,11.3182820039316,0,814.916304283076,271.638768094359,0,0,2.26365640078632,90.5462560314529,0,135.819384047179,0,271.638768094359,0,0,0,226.365640078632,90.5462560314529,0,45.2731280157265,271.638768094359,362.185024125812,90.5462560314529,0,407.458152141538,181.092512062906,90.5462560314529,1358.19384047179,0,0,2897.48019300649,0,0,0,0,2.26365640078632,45.2731280157265,0,0,45.2731280157265,31.6911896110085,0,0
"13_S2012042102004002","HL","HL4",43.48054,-62.44478,2012,9,25,"Fall",0,0,0,0,0,905.445608588798,0,3621.78243435519,0,0,0,8601.73328159358,0,1810.8912171776,0,0,0,11318.07010736,0,0,0,2263.614021472,0,905.445608588798,452.722804294399,1358.1684128832,0,0,0,0,3169.05963006079,905.445608588798,2263.614021472,5432.67365153279,4074.50523864959,0,0,0,452.722804294399,4527.22804294399,48894.0628637951,0,0,14034.4069331264,0,0,0,0,0,3169.05963006079,0,0,0,8601.73328159358,0,0
"029_S2013037102005001","HL","HL4",43.3985,-62.4516,2013,9,22,"Fall",0,0,0,47.5361309420164,0,905.450113181264,0,6790.87584885948,0,0,0,5432.70067908758,0,0,1195.19414939927,0,0,1810.90022636253,0,11.3181264147658,0,905.450113181264,0,9.05450113181264,1810.90022636253,5432.70067908759,0,2.26362528295316,0,1810.90022636253,0,1810.90022636253,905.450113181264,11770.8514713564,905.450113181264,0,0,0,0,14487.2018109002,104126.763015845,0,0,12676.3015845377,0,0,0,0,0,21730.8027163503,0,0,0,0,0,0
"020_404046","HL","HL4",43.47966,-62.45162,2014,9,20,"Fall",0,0,0,4.52830188679245,0,0,0,5090.70340592299,0,0,0,6861.06346483705,0,3430.53173241852,760.82332761578,0,0,2744.42538593482,0,4.52830188679245,0,0,0,0,686.106346483705,2058.31903945111,0,0,0,0,0,1372.21269296741,0,686.106346483705,1372.21269296741,0,0,2058.31903945111,0,13722.1269296741,61749.5711835335,0,0,58319.0394511149,0,0,0,0,0,0,0,0,0,731.38936535163,0,0
"159_430281","HL","HL4",43.47855,-62.4506,2015,10,3,"Fall",0,0,0,0,0,2262.44343891403,0,21184.6976552859,0,0,0,45248.8687782805,0,63348.4162895928,0,0,6787.33031674208,24886.8778280543,0,58.8235294117647,0,4524.88687782805,0,0,27149.3212669683,2262.44343891403,0,0,0,0,2262.44343891403,11312.2171945701,24886.8778280543,88235.294117647,4524.88687782805,0,0,0,2262.44343891403,0,101809.954751131,0,0,563348.416289593,0,0,0,0,0,2262.44343891403,0,0,0,0,0,0
"024_438092","HL","HL4",43.47976,-62.45152,2016,9,17,"Fall",0,0,0,0,0,2556.29945222155,0,7910.0145137881,0,0,0,7668.89835666464,0,8764.45526475958,1095.55690809495,0,4017.04199634814,1825.92818015825,0,0,0,1825.92818015825,0,0,730.371272063299,1825.92818015825,0,0,0,3286.67072428484,365.185636031649,1460.7425441266,365.185636031649,3651.85636031649,365.185636031649,0,0,730.371272063299,0,4747.41326841144,13511.868533171,0,0,32136.3359707851,0,0,0,0,1095.55690809495,365.185636031649,0,0,365.185636031649,1095.55690809495,0,0
"014_444660","HL","HL4",43.47802,-62.45242,2017,11,27,"Fall",0,0,0,0,0,5430.65693430657,0,862.009037191519,0,0,0,6335.76642335766,0,7240.87591240876,1810.21897810219,0,0,14481.7518248175,0,0,0,0,0,0,2715.32846715328,0,0,0,0,6335.76642335766,2715.32846715328,13576.6423357664,905.109489051095,7240.87591240876,0,0,0,0,2715.32846715328,17197.0802919708,65167.8832116788,0,0,43445.2554744526,0,0,905.109489051095,0,0,0,0,0,0,0,0,0
"109_449405","HL","HL4",43.47879,-62.45191,2018,9,23,"Fall",0,0,0,0,0,0,0,1110.92577147623,0,0,452.599388379205,0,0,0,0,0,0,0,452.599388379205,0,0,0,0,0,905.19877675841,1357.79816513761,0,0,0,2262.99694189602,905.19877675841,0,0,0,0,0,0,1810.39755351682,905.19877675841,33944.9541284404,7241.59021406728,0,0,39376.1467889908,0,0,0,0,1810.39755351682,0,0,0,0,0,0,0
"2000002088_2000002102025003","HL","HL4",43.47,-62.45,2000,4,14,"Spring",0,0,0,0,0,0,0,69822.8128460687,0,1799.55703211517,0,5232.55813953488,0,0,13.6046511627907,0,0,3488.37209302326,0,0,2.26744186046512,0,0,5232.55813953488,0,33139.5348837209,0,0,0,62790.6976744186,0,0,6976.74418604651,3488.37209302326,5232.55813953488,0,0,0,0,13953.488372093,162209.302325581,0,0,3488.37209302326,0,0,0,0,1744.18604651163,15697.6744186046,0,0,3488.37209302326,0,0,1744.18604651163
"2001009122_2001009102027002","HL","HL4",43.47,-62.45,2001,5,8,"Spring",0,0,0,0,0,5223.70214218221,0,92807.7747261039,0,7696.25448948178,0,0,0,3482.46809478814,6.79081278483687,0,0,0,9.05441704644916,1741.23404739407,0,0,0,0,0,0,0,2.26360426161229,0,6964.93618957627,0,0,1741.23404739407,12188.6383317585,3482.46809478814,1741.23404739407,0,0,0,3482.46809478814,158452.29831286,0,0,0,0,0,0,0,1743.49765165568,59201.9576113983,0,0,0,0,1741.23404739407,0
"2003005075_2003005102022001","HL","HL4",43.48,-62.45,2003,4,18,"Spring",0,0,0,2.263614021472,0,0,0,134005.950071142,905.445608588798,28068.8138662527,0,0,0,0,9.05445608588798,0,0,0,0,0,0,0,0,8706.20777489229,0,10447.4493298707,0,0,0,29601.1064346338,0,0,0,1741.24155497846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38307.3142095261,0,0,5223.72466493537,0,0,1741.24155497846
"2004009064_2004009102014001","HL","HL4",43.48,-62.45,2004,4,24,"Spring",0,0,0,0,0,0,0,73795.3085651227,0,21278.401856201,0,3621.85563509804,0,0,2.26365977193628,0,905.463908774511,0,0,0,0,21731.1338105883,0,1810.92781754902,0,4527.31954387256,0,0,0,24447.5255369118,0,0,0,3621.85563509804,2716.39172632353,0,0,0,0,0,52516.9067089216,0,0,0,0,0,0,0,2716.39172632353,40745.875894853,0,0,9054.63908774511,0,0,3621.85563509804
"2005004013_2005004102004002","HL","HL4",43.48,-62.44,2005,4,2,"Spring",0,0,0,0,0,0,0,175864.638786801,10447.4042843644,40048.3830900636,0,10447.4042843644,1741.23404739407,0,0,0,0,0,0,0,0,1741.23404739407,0,3482.46809478814,0,5223.70214218221,0,1745.76125591729,0,141039.95783892,0,0,1741.23404739407,19153.5745213348,17412.3404739407,0,0,0,15671.1064265466,3482.46809478814,292527.319962204,1741.23404739407,0,0,0,1741.23404739407,0,0,1741.23404739407,43530.8511848517,0,0,6964.93618957627,0,0,0
"2006008168_2006008102042001","HL","HL4",43.48,-62.45,2006,5,6,"Spring",0,0,0,18.108912171776,0,0,0,57495.7961453887,0,3621.78243435519,0,2716.33682576639,0,0,0,0,0,452.722804294399,2.263614021472,0,0,905.445608588798,0,905.445608588798,0,7696.28767300479,0,0,0,452.722804294399,0,0,5432.67365153279,19014.3577803648,905.445608588798,0,452.722804294399,0,8149.01047729918,2263.614021472,50252.2312766783,0,0,452.722804294399,0,0,0,0,0,10865.3473030656,0,0,1810.8912171776,0,0,905.445608588798
"2007001043_2007001102011001","HL","HL4",43.48,-62.44,2007,4,8,"Spring",0,0,0,0,0,0,452.730531015185,8860.58324986863,323.378950725132,905.46106203037,0,3621.84424812148,0,0,22.6365265507593,0,0,0,0,0,0,0,0,9507.34115131889,0,452.730531015185,0,54.3276637218222,0,1358.19159304556,0,0,0,1810.92212406074,2263.65265507593,0,0,0,0,1358.19159304556,104580.752664508,0,452.730531015185,0,0,0,0,0,2.26365265507593,9054.61062030371,0,0,0,0,0,0
"2009005027_2009005102004002","HL","HL4",43.47,-62.44,2009,4,10,"Spring",0,0,0,2.26365265507593,0,905.461062030371,0,51007.6398277109,603.640708020247,3018.20354010124,0,6338.22743421259,905.461062030371,0,18.1092212406074,0,0,0,4.52730531015185,4.52730531015185,0,0,0,1810.92212406074,0,9960.07168233408,0,4.52730531015185,0,15392.8380545163,0,0,3621.84424812148,1810.92212406074,1810.92212406074,0,0,0,4527.30531015185,905.461062030371,42556.6699154274,0,0,0,0,0,0,0,2716.38318609111,25352.9097368504,0,0,3621.84424812148,0,0,0
"2010006026_2010006102004001","HL","HL4",43.48,-62.45,2010,4,11,"Spring",0,0,0,0,0,2716.39172632353,0,116804.844231912,0,1810.92781754902,0,5432.78345264707,0,0,11.3182988596814,0,0,0,0,2.26365977193628,0,0,0,37124.020259755,0,905.463908774511,0,4.52731954387256,0,11771.0308140686,0,0,17203.8142667157,31691.2368071079,905.463908774511,0,0,0,9054.63908774511,9054.63908774511,144874.225403922,0,0,0,0,0,0,0,1813.19147732096,41651.3398036275,0,0,5432.78345264707,0,1810.92781754902,0
"2011004028_2011004102004001","HL","HL4",43.47,-62.44,2011,4,9,"Spring",0,0,0,0,0,685.950327799687,0,22862.7244255636,1131.81804086948,2263.63608173897,0,4115.70196679812,0,1371.90065559937,6.79090824521691,0,0,1371.90065559937,0,2.26363608173897,0,0,0,3429.75163899844,0,2057.85098339906,0,0,0,3429.75163899844,0,13719.0065559937,3429.75163899844,23322.3111451894,10289.2549169953,0,0,0,2743.80131119875,5487.6026223975,33611.5660621847,0,0,0,0,0,0,0,3429.75163899844,23322.3111451894,0,0,28123.9634397872,0,0,0
"2012002146_S2012002102146001","HL","HL4",43.4765,-62.4477,2012,3,17,"Spring",0,0,0,0,0,0,0,23722.5726616968,0,362.176681857966,0,6338.09193251441,0,0,905.441704644916,0,0,5432.6502278695,0,0,0,1810.88340928983,0,0,0,8148.97534180424,0,0,0,17203.3923882534,905.441704644916,19014.2757975432,7243.53363715933,17203.3923882534,2716.32511393475,0,0,0,7243.53363715933,6338.09193251441,68813.5695530136,0,0,0,0,0,0,0,0,9959.85875109407,0,0,4527.20852322458,0,0,0
"062_S2013004102013001","HL","HL4",43.4803,-62.4511,2013,4,11,"Spring",0,0,0,0,0,0,0,47180.5202997367,545.439541037419,1363.59885259355,0,2743.72617612762,0,4115.58926419143,122.233001146486,0,0,0,0,0,0,0,0,685.931544031906,1371.86308806381,5487.45235225524,0,4.52714819061058,0,0,0,685.931544031906,2057.79463209572,9603.04161644668,2743.72617612762,0,0,0,2057.79463209572,1371.86308806381,36354.371833691,0,0,0,0,0,0,0,0,8231.17852838287,0,0,685.931544031906,0,0,0
"114_395791","HL","HL4",43.47934,-62.45246,2014,4,14,"Spring",0,0,0,0,0,0,0,60380.7587449748,337.322674552932,337.322674552932,0,1011.9680236588,0,0,36.1609907120743,0,0,674.645349105864,0,0,0,1686.61337276466,0,4385.19476918812,0,3710.54942008225,0,0,0,337.322674552932,0,18215.4244258583,1686.61337276466,14167.5523312231,1686.61337276466,0,0,0,0,674.645349105864,19227.3924495171,0,0,0,0,0,0,0,2.26006191950464,19227.3924495171,0,0,337.322674552932,0,337.322674552932,0
"066_406568","HL","HL4",43.47603,-62.45311,2015,4,21,"Spring",0,0,0,0,0,0,0,30359.0407097639,674.645349105864,2361.25872187052,0,13012.4777183601,0,0,2.26006191950464,0,0,0,0,2.26006191950464,0,684.867248334741,0,14382.2122150296,0,684.867248334741,0,0,0,96566.2820151984,0,0,6163.80523501267,11642.7432216906,1369.73449666948,0,0,0,0,4109.20349000844,41092.0349000844,0,0,0,0,0,0,0,0,29449.2916783938,0,0,13697.3449666948,0,684.867248334741,0
"016_431062","HL","HL4",43.47865,-62.45061,2016,4,10,"Spring",0,0,0,0,0,3621.77650429799,905.444126074499,66097.4212034384,905.444126074499,1358.16618911175,0,3621.77650429799,0,0,29.4269340974212,0,2716.3323782235,905.444126074499,0,0,0,905.444126074499,0,4527.22063037249,0,9959.88538681949,0,0,0,1810.888252149,0,2716.3323782235,3621.77650429799,27163.323782235,0,0,0,0,3621.77650429799,10865.329512894,57042.9799426934,0,0,0,0,0,0,0,909.971346704871,67908.3094555874,0,0,45272.2063037249,0,1810.888252149,0
"066_440597","HL","HL4",43.47529,-62.45526,2017,4,23,"Spring",0,0,0,2.26158038147139,0,0,0,174274.723513384,0,1330.34140086552,0,5653.95095367847,0,0,0,0,0,5653.95095367847,0,0,0,0,0,5653.95095367847,0,2826.97547683924,0,2.26158038147139,0,14134.8773841962,0,8480.92643051771,5653.95095367847,19788.8283378747,0,0,0,0,0,5653.95095367847,96117.1662125341,0,0,0,0,0,0,0,0,2826.97547683924,0,0,5653.95095367847,0,0,0
"085_446057","HL","HL4",43.47437,-62.46137,2018,4,13,"Spring",0,0,0,0,0,1371.88503950682,0,35136.6377282641,0,0,0,4115.65511852045,0,685.942519753408,0,0,0,7545.36771728749,0,0,0,8917.25275679431,0,1371.88503950682,6173.48267778067,4115.65511852045,0,0,0,2057.82755926022,0,0,1371.88503950682,8231.3102370409,0,0,0,0,1371.88503950682,685.942519753408,26751.7582703829,0,0,6173.48267778067,0,0,0,0,0,2057.82755926022,0,0,2743.77007901363,0,0,0
