"sample_id","station","latitude","longitude","year","month","day","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Polychaeta","Pseudocalanus","Scolecithricella minor","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"2007669007_2007669102007001","P5",44.93,-66.84,2007,7,16,8149.01047729918,10865.3473030656,0,0,0,1358.1684128832,0,2675.18020719418,0,0,4074.50523864959,0,0,0,0,79226.4907515198,0,452.722804294399,0,452.722804294399,452.722804294399,0,905.445608588798,0,452.722804294399,0,0,452.722804294399,0,0,0,0,0,0,0,0,1358.1684128832,0,2716.33682576639,0,0,0,0,0,0,2.263614021472,13581.684128832,0,4979.95084723839,0,0,0
"2007669008_2007669102008001","P5",44.93,-66.84,2007,8,15,16298.2933591067,905.460742172597,0,7696.41630846708,0,4527.30371086299,0,1563.97764557085,0,41.1573064623908,2716.38222651779,0,0,2.26365185543149,0,177923.035836915,0,905.460742172597,4.52730371086299,0,0,0,33954.7778314724,0,452.730371086299,0,0,4527.30371086299,0,0,0,0,0,0,452.730371086299,0,905.460742172597,0,1810.92148434519,0,0,0,0,0,0,0,2263.65185543149,0,0,0,0,0
"2007669009_2007669102009001","P5",44.93,-66.84,2007,9,14,1810.90354555852,452.72588638963,0,0,0,452.72588638963,226.362943194815,1419.91300731293,0,0,1131.81471597408,226.362943194815,0,0,0,14939.9542508578,0,226.362943194815,0,226.362943194815,226.362943194815,0,5432.71063667556,0,226.362943194815,0,0,905.45177277926,0,0,226.362943194815,0,1131.81471597408,0,0,0,905.45177277926,0,2037.26648875334,0,0,0,0,0,0,226.362943194815,4979.98475028593,0,679.088829584445,0,0,0
"2007669010_2007669102010001","P5",44.93,-66.84,2007,10,15,4527.22486036956,0,0,0,0,905.444972073912,0,9177.91948965829,0,0,38934.1337991782,1810.88994414782,4527.22486036956,0,452.722486036956,1358.16745811087,0,0,0,0,0,0,1810.88994414782,0,0,0,0,0,0,0,0,0,2263.61243018478,0,0,0,1358.16745811087,0,24447.0142459956,0,0,1358.16745811087,0,0,0,0,11770.7846369609,0,1358.16745811087,0,0,0
"2007669011_2007669102011001","P5",44.93,-66.84,2007,11,15,0,452.72588638963,0,0,0,452.72588638963,0,2414.53806074469,0,0,12223.59893252,0,4979.98475028593,0,0,0,905.45177277926,0,0,0,0,0,0,0,0,0,0,452.72588638963,0,0,0,0,4979.98475028593,0,0,0,452.72588638963,0,33501.7155928326,0,0,0,0,0,0,452.72588638963,43461.6850934045,0,0,0,0,0
"2007669012_2007669102012001","P5",44.93,-66.84,2007,12,14,69.6509215640751,69.6509215640751,0,0,0,0,0,814.915782299679,0,22.6365495083244,766.160137204826,0,139.30184312815,0,69.6509215640751,0,69.6509215640751,0,0,0,0,0,0,0,139.30184312815,0,0,69.6509215640751,0,0,0,139.30184312815,1601.97119597373,0,0,0,0,0,5154.16819574156,0,0,0,0,0,0,0,4527.30990166488,0,208.952764692225,0,0,0
"2008669002_2008669102002001","P5",44.93,-66.84,2008,2,26,39.3676247215561,59.0514370823341,0,0,19.683812360778,19.683812360778,0,1594.38880122302,0,19.683812360778,354.308622494005,0,0,4.52727684297895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.521935968558,0,0,0,177.154311247002,0,708.617244988009,0,0,0,0,0,0,0,747.984869709565,0,0,0,0,0
"2008669003_2008669102003001","P5",44.93,-66.84,2008,3,14,0,0,0,0,0,45.2727684297895,0,6338.18758017053,0,226.363842148947,407.454915868105,0,0,2.26363842148947,90.545536859579,0,0,0,0,0,0,45.2727684297895,2.26363842148947,0,92.8091752810684,0,0,0,0,0,45.2727684297895,135.818305289368,226.363842148947,0,45.2727684297895,0,271.636610578737,0,2263.63842148947,0,0,0,0,0,0,45.2727684297895,724.364294876632,0,45.2727684297895,0,0,45.2727684297895
"2008669004_2008669102004001","P5",44.93,-66.84,2008,4,23,45.2729078603931,0,0,0,0,45.2729078603931,0,1290.2778740212,0,67.9093617905897,905.458157207863,0,0,2.26364539301966,1448.73305153258,0,0,0,0,0,45.2729078603931,0,92.8094611138059,0,90.5458157207863,0,0,0,0,0,0,226.364539301966,1494.00595939297,0,0,0,407.456170743538,0,2263.64539301966,0,0,0,90.5458157207863,0,0,135.818723581179,1131.82269650983,0,0,0,0,0
"2008669005_2008669102005001","P5",44.93,-66.84,2008,5,14,150.909228099298,0,0,0,0,0,0,4144.19957164996,0,0,2565.45687768807,0,0,2.26363842148947,21730.9288462989,0,0,0,150.909228099298,0,150.909228099298,0,4980.00452727684,0,0,0,0,301.818456198596,0,0,0,0,0,0,0,0,452.727684297895,0,1056.36459669509,0,0,0,0,0,0,603.636912397193,7092.73372066702,0,0,0,0,0
"2008669006_2008669102006001","P5",44.93,-66.84,2008,6,16,1810.90354555852,905.45177277926,0,0,0,16298.1319100267,0,45574.4058965561,0,0,41650.781547846,0,0,0,7243.61418223408,0,0,905.45177277926,0,0,10865.4212733511,0,73341.5935951201,0,0,0,0,75152.4971406786,0,0,0,2716.35531833778,0,0,0,0,27163.5531833778,4527.2588638963,55232.5581395349,0,0,0,0,0,0,5432.71063667556,324151.734654975,0,7243.61418223408,0,0,0
"2008669007_2008669102007001","P5",44.93,-66.84,2008,7,14,4980.0125222752,452.728411115927,0,0,0,452.728411115927,0,21127.3258520766,0,603.637881487903,10865.4818667823,0,0,18.1091364446371,905.456822231855,1810.91364446371,0,0,0,0,452.728411115927,0,11318.2102778982,0,0,0,0,6338.19775562298,0,0,0,0,1358.18523334778,0,0,0,2263.64205557964,0,16298.2228001734,0,0,0,0,0,0,0,28521.8899003034,0,4527.28411115927,0,0,0
"2008669008_2008669102008001","P5",44.93,-66.84,2008,8,13,0,5885.45989587263,0,0,0,9507.28137025579,0,8478.3548150333,0,0,5885.45989587263,452.727684297895,452.727684297895,0,0,14487.2858975326,0,1810.91073719158,0,0,452.727684297895,0,15392.7412661284,0,452.727684297895,0,0,0,0,0,0,905.45536859579,0,0,0,0,2716.36610578737,0,40292.7639025126,0,0,0,0,0,0,0,15392.7412661284,0,6790.91526446842,0,0,0
"2008669009_2008669102009001","P5",44.93,-66.84,2008,9,16,0,452.728411115927,0,0,0,1358.18523334778,0,4046.2601743486,0,0,17656.4080335212,2716.37046669556,0,0,452.728411115927,21730.9637335645,0,1810.91364446371,0,0,0,0,15845.4943890575,0,452.728411115927,0,0,452.728411115927,0,0,0,0,1358.18523334778,0,0,0,7243.65457785484,0,41651.0138226653,0,0,0,0,0,0,0,15392.7659779415,0,6338.19775562298,0,0,0
"2008669010_2008669102010001","P5",44.93,-66.84,2008,10,14,23994.2917599587,1358.16745811087,0,0,0,2716.33491622174,0,150.907495345652,0,0,37123.2438550304,452.722486036956,452.722486036956,0,0,21277.9568437369,0,0,0,0,0,0,1810.88994414782,0,452.722486036956,0,0,6338.11480451738,0,0,0,0,0,0,0,0,6338.11480451738,0,52968.5308663238,0,452.722486036956,8601.72723470216,0,0,0,0,24447.0142459956,0,23541.5692739217,0,0,0
"2008669011_2008669102011001","P5",44.93,-66.84,2008,11,18,905.465128813194,0,0,0,0,0,0,362.186051525278,0,0,8752.82957852754,0,1056.37598361539,2.26366282203298,0,0,452.732564406597,0,0,0,0,0,0,0,0,0,0,603.643419208796,0,0,0,0,603.643419208796,0,0,0,150.910854802199,0,8601.91872372534,0,0,3470.94966045058,0,0,0,4.52732564406597,3772.77137005497,0,905.465128813194,0,0,0
"2008669012_2008669102012001","P5",44.93,-66.84,2008,12,15,452.730990166488,0,0,0,0,0,0,4326.09612825755,0,0,50.303443351832,0,0,0,0,0,0,0,0,0,0,0,13.5819297049946,0,0,0,0,0,0,0,0,0,150.910330055496,0,0,0,150.910330055496,0,4175.18579820206,0,0,0,0,0,0,0,1006.06886703664,0,0,0,0,0
"2009669001_2009669102001001","P5",44.93,-66.84,2009,1,13,0,0,0,0,251.511662881027,0,0,2150.42471763278,45.2720993185849,22.6360496592924,50.3023325762054,25.1511662881027,0,0,25.1511662881027,0,0,0,0,0,0,25.1511662881027,0,0,0,0,0,0,0,0,0,150.906997728616,251.511662881027,0,0,0,0,0,2288.75613221735,0,0,0,0,0,0,0,50.3023325762054,0,0,0,0,0
"2009669002_2009669102002001","P5",44.93,-66.84,2009,2,17,0,90.5444972073912,0,0,1267.62296090348,0,0,16660.18748616,271.633491622174,0,0,0,0,4.52722486036956,90.5444972073912,0,0,0,0,0,90.5444972073912,0,2.26361243018478,0,181.088994414782,0,0,181.088994414782,0,0,0,90.5444972073912,543.266983244347,0,0,0,90.5444972073912,181.088994414782,1177.07846369609,0,0,0,0,0,0,2.26361243018478,90.5444972073912,0,0,0,0,0
"2009669003_2009669102003001","P5",44.93,-66.84,2009,3,16,72.4354357444181,18.1088589361045,0,0,36.2177178722091,0,0,307.850601913777,0,0,344.068319785986,36.2177178722091,0,0,488.939191274822,0,18.1088589361045,0,0,0,0,0,18.1088589361045,0,0,18.1088589361045,0,0,0,0,0,18.1088589361045,90.5442946805227,0,90.5442946805227,0,307.850601913777,0,1666.01502212162,0,0,0,0,0,0,0,398.3948965943,0,36.2177178722091,0,0,0
"2009669004_2009669102004001","P5",44.93,-66.84,2009,4,6,90.5450113181264,0,0,0,0,0,0,294.271286783911,0,0,1448.72018109002,0,181.090022636253,0,2354.17029427129,0,0,2.26362528295316,0,0,0,0,90.5450113181264,0,90.5450113181264,90.5450113181264,0,0,0,90.5450113181264,0,0,0,0,0,0,1720.3552150444,362.180045272506,0,0,0,0,0,0,0,90.5450113181264,1448.72018109002,0,0,0,0,0
"2009669005_2009669102005001","P5",44.93,-66.84,2009,5,11,0,0,0,0,0,0,0,2014.63019443385,0,67.9088829584445,452.72588638963,0,0,75.4543143982717,2037.26648875334,0,0,0,0,0,150.908628796543,0,530.44383021985,0,0,0,0,0,0,75.4543143982717,0,0,2640.90100393951,0,0,0,150.908628796543,0,0,0,0,0,0,0,0,605.898144618122,6111.79946626001,0,0,0,0,0
"2009669006_2009669102006001","P5",44.93,-66.84,2009,6,15,0,0,0,0,0,5432.74093339113,0,75152.9162452439,0,0,2716.37046669556,0,0,2.26364205557964,905.456822231855,0,0,905.456822231855,0,0,0,0,7243.65457785484,0,0,0,0,11770.9386890141,0,0,905.456822231855,0,905.456822231855,0,0,0,905.456822231855,905.456822231855,0,0,0,905.456822231855,905.456822231855,0,0,905.456822231855,14487.3091557097,0,3621.82728892742,0,0,0
"2009669007_2009669102007001","P5",44.93,-66.84,2009,7,15,452.727684297895,201.212304132398,0,0,0,100.606152066199,0,1119.90532431585,0,0,251.515380165497,0,0,0,754.546140496491,150.909228099298,0,0,0,0,0,0,452.727684297895,0,50.3030760330994,50.3030760330994,0,50.3030760330994,0,0,0,0,201.212304132398,0,0,0,50.3030760330994,50.3030760330994,0,0,0,50.3030760330994,0,0,0,0,2313.94149752257,0,3068.48763801906,0,0,0
"2009669008_2009669102008001","P5",44.93,-66.84,2009,8,17,452.722486036956,0,0,0,0,905.444972073912,0,41952.2837060912,0,452.722486036956,1358.16745811087,0,0,0,0,1358.16745811087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.722486036956,0,2263.61243018478,0,0,0,3169.05740225869,0,0,0,0,0,0,0,0,452.722486036956,9507.17220677607,0,4527.22486036956,0,0,0
"2009669009_2009669102009001","P5",44.93,-66.84,2009,9,16,6338.19775562298,0,0,0,0,905.456822231855,0,1207.27576297581,0,0,11770.9386890141,0,905.456822231855,0,0,22636.4205557964,0,0,0,0,0,0,66098.3480229254,0,0,0,0,0,0,0,0,0,2716.37046669556,0,0,0,2716.37046669556,4527.28411115927,0,0,0,905.456822231855,0,0,0,0,3621.82728892742,0,17203.6796224052,0,0,0
"2009669010_2009669102010001","P5",44.93,-66.84,2009,10,14,452.725056590632,452.725056590632,0,0,0,1358.1751697719,0,576.195526569895,0,0,38481.6298102037,0,452.725056590632,0,0,10412.6763015845,0,0,0,0,0,0,0,0,0,0,0,905.450113181264,0,0,0,0,4527.25056590632,0,0,0,905.450113181264,1358.1751697719,0,0,0,22636.2528295316,0,0,0,0,3621.80045272506,0,9507.22618840327,0,0,0
"2009669011_2009669102011001","P5",44.93,-66.84,2009,11,18,0,0,0,0,0,0,301.817257593087,487.550954573448,0,0,6489.07103825137,0,150.908628796543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.817257593087,0,452.72588638963,0,0,0,150.908628796543,452.72588638963,0,0,0,3470.8984623205,0,0,0,0,4225.44160630321,0,905.45177277926,0,0,0
"2009669012_2009669102012001","P5",44.93,-66.84,2009,12,14,0,0,0,0,0,0,0,45.272588638963,0,0,2414.53806074469,0,452.72588638963,2.26362943194815,0,0,301.817257593087,0,0,0,0,0,0,0,0,0,0,0,0,0,150.908628796543,301.817257593087,1961.81217435506,0,0,0,150.908628796543,1810.90354555852,21278.1166603126,0,0,603.634515186174,0,0,0,0,603.634515186174,0,0,0,0,0
"2010669001_2010669102001001","P5",44.93,-66.84,2010,1,27,0,0,0,0,37.7271571991359,0,0,1433.63197356716,0,0,339.544414792223,0,113.181471597408,0,0,0,188.635785995679,37.7271571991359,0,0,0,0,0,0,37.7271571991359,37.7271571991359,0,452.72588638963,0,0,113.181471597408,490.453043588766,1131.81471597408,0,0,0,414.998729190494,0,1810.90354555852,0,0,0,0,0,0,37.7271571991359,452.72588638963,0,0,0,0,0
"2010669002_2010669102002001","P5",44.93,-66.84,2010,2,15,60.3637881487903,0,0,0,422.546517041532,0,0,271.637046669556,0,0,241.455152595161,0,60.3637881487903,0,0,0,90.5456822231855,0,0,0,30.1818940743952,0,2.26364205557964,0,241.455152595161,0,0,1478.91280964536,0,0,0,30.1818940743952,332.000834818347,0,0,0,241.455152595161,30.1818940743952,1358.18523334778,0,0,0,0,0,0,30.1818940743952,1358.18523334778,0,0,0,0,0
"2010669003_2010669102003001","P5",44.93,-66.84,2010,3,16,22.6361707144541,0,0,0,0,0,0,181.089365715633,0,0,226.361707144541,0,113.180853572271,0,679.085121433624,0,90.5446828578165,0,0,0,0,0,0,0,45.2723414289083,0,0,158.453195001179,0,0,22.6361707144541,90.5446828578165,565.904267861353,0,0,0,316.906390002358,362.178731431266,1516.62343786843,22.6361707144541,0,0,0,0,0,0,520.631926432445,0,0,0,0,0
"2010669004_2010669102004001","P5",44.93,-66.84,2010,4,14,90.5446828578165,0,0,0,0,0,0,995.991511435982,0,0,2444.70643716105,0,0,0,27435.0389059184,0,90.5446828578165,0,0,0,0,0,1539.25960858288,0,0,0,0,90.5446828578165,0,0,271.63404857345,90.5446828578165,1267.62556000943,0,0,0,452.723414289083,452.723414289083,724.357462862532,0,0,0,0,0,0,0,5523.22565432681,0,90.5446828578165,0,0,0
"2010669005_2010669102005001","P5",44.93,-66.84,2010,5,12,0,0,0,0,0,905.45177277926,0,11194.6764634527,0,82.3137975253873,9959.96950057186,0,0,0,27163.5531833778,0,0,0,0,0,4527.2588638963,0,9054.5177277926,0,0,0,0,19919.9390011437,0,0,905.45177277926,0,0,0,0,0,905.45177277926,6338.16240945482,2716.35531833778,0,0,0,0,0,0,14489.4919939001,136723.217689668,0,1810.90354555852,0,0,0
"2010669006_2010669102006001","P5",44.93,-66.84,2010,6,14,54327.5632490013,2716.37816245007,0,0,905.459387483355,3621.83754993342,0,17721.13372646,0,0,5432.75632490013,0,0,905.459387483355,0,69720.3728362184,0,0,0,0,2716.37816245007,0,6338.21571238349,0,0,0,0,72436.7509986684,0,0,0,1810.91877496671,2716.37816245007,0,0,0,28069.241011984,4527.29693741678,8149.1344873502,0,0,0,0,0,0,905.459387483355,32596.5379494008,0,14487.3501997337,0,0,0
"2010669007_2010669102007001","P5",44.93,-66.84,2010,7,14,71530.4157776968,905.448300983504,0,0,0,19919.8626216371,0,4033.36061347197,82.3134819075913,82.3134819075913,0,0,0,2.26362075245876,0,344975.802674715,0,0,0,0,0,0,12676.2762137691,0,905.448300983504,0,0,5432.68980590102,0,0,0,0,2716.34490295051,0,0,0,12676.2762137691,1810.89660196701,15392.6211167196,0,0,0,0,0,0,0,11770.8279127856,0,9054.48300983504,0,0,0
"2010669008_2010669102008001","P5",44.93,-66.84,2010,8,16,45272.9693741678,0,0,0,0,12676.431424767,0,8149.1344873502,0,0,14487.3501997337,0,2716.37816245007,2.26364846870839,1810.91877496671,38029.2942743009,1810.91877496671,905.459387483355,0,1810.91877496671,0,0,29880.1597869507,0,1810.91877496671,0,0,905.459387483355,0,0,905.459387483355,0,905.459387483355,0,0,0,12676.431424767,1810.91877496671,113182.423435419,0,0,0,0,0,0,0,27163.7816245007,0,35312.9161118509,0,0,0
"2010669009_2010669102009001","P5",44.93,-66.84,2010,9,21,0,0,0,0,0,0,0,1975.53898602718,0,0,132196.483814985,0,30785.4825322568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.45536859579,3621.82147438316,0,0,0,7243.64294876632,0,13581.8305289368,0,0,38934.580849619,0,0,0,0,2716.36610578737,0,2716.36610578737,0,0,0
"2010669010_2010669102010001","P5",44.93,-66.84,2010,10,12,3621.77178722091,0,0,0,0,2716.32884041568,0,3786.39777754913,905.442946805227,0,71529.9927976129,0,40744.9326062352,0,0,2716.32884041568,18108.8589361045,905.442946805227,0,0,0,0,14487.0871488836,0,1810.88589361045,0,0,0,0,0,905.442946805227,0,905.442946805227,0,0,0,4527.21473402613,905.442946805227,55232.0197551188,0,0,0,0,0,0,0,9054.42946805227,0,15392.5300956889,0,0,0
"2010669011_2010669102011001","P5",44.93,-66.84,2010,11,15,0,0,0,0,0,0,0,2577.08057387585,0,0,1660.01136064976,0,301.820247390866,0,0,0,4074.57333977669,0,0,0,0,0,0,0,301.820247390866,0,0,150.910123695433,0,0,150.910123695433,301.820247390866,2112.74173173606,0,0,0,5130.94420564472,0,6640.04544259904,0,0,2263.65185543149,150.910123695433,0,150.910123695433,2.26365185543149,905.460742172597,0,0,0,0,0
"2010669012_2010669102012001","P5",44.93,-66.84,2010,12,15,1358.17765916889,90.545177277926,0,0,90.545177277926,0,0,181.090354555852,0,0,633.816240945482,0,995.996950057186,0,0,0,2987.99085017156,0,0,0,0,0,0,0,0,90.545177277926,0,181.090354555852,0,0,271.635531833778,90.545177277926,271.635531833778,0,0,0,1629.81319100267,633.816240945482,7786.88524590164,0,0,995.996950057186,0,0,0,0,452.72588638963,0,0,0,0,0
"2011669001_2011669102001001","P5",44.93,-66.84,2011,1,17,22.6364205557964,22.6364205557964,0,0,0,0,0,792.274719452873,0,0,67.9092616673891,0,135.818523334778,0,0,0,22.6364205557964,0,0,0,0,0,0,0,747.00187834128,0,0,90.5456822231855,0,22.6364205557964,0,90.5456822231855,769.638298897076,0,0,0,90.5456822231855,113.182102778982,2988.00751336512,0,0,67.9092616673891,0,0,0,0,498.00125222752,0,22.6364205557964,0,0,0
"2011669002_2011669102002001","P5",44.93,-66.84,2011,2,16,33.9378553348192,33.9378553348192,0,0,0,0,0,475.129974687469,0,0,169.689276674096,0,67.8757106696384,6.79096485249732,33.9378553348192,0,101.813566004458,0,0,0,0,0,0,0,33.9378553348192,0,0,0,0,67.8757106696384,101.813566004458,305.440698013373,984.197804709757,0,0,0,33.9378553348192,33.9378553348192,3665.28837616047,0,0,67.8757106696384,0,0,0,0,305.440698013373,0,0,0,0,0
"2011669003_2011669102003001","P5",44.93,-66.84,2011,3,14,0,0,0,0,0,0,16.9814661061377,84.9073305306883,0,0,135.851728849101,0,0,9.0545177277926,203.777593273652,0,0,0,0,0,0,0,0,0,33.9629322122753,0,0,101.888796636826,0,0,0,0,50.944398318413,0,16.9814661061377,0,50.944398318413,67.9258644245507,2479.2940514961,0,0,0,0,0,0,0,203.777593273652,0,0,0,0,0
"2011669004_2011669102004001","P5",44.93,-66.84,2011,4,15,452.72588638963,0,0,226.362943194815,0,0,0,943.178929978396,0,37.7271571991359,3848.17003431186,0,0,9.0545177277926,3848.17003431186,0,0,0,0,0,0,0,0,0,226.362943194815,0,0,0,0,1584.54060236371,0,679.088829584445,2489.99237514297,0,226.362943194815,0,5659.07357987038,3621.80709111704,14260.8654212733,0,0,0,0,0,0,0,1358.17765916889,0,0,0,0,0
"2011669005_2011669102005001","P5",44.93,-66.84,2011,5,18,0,0,0,0,0,0,0,21551.9209389075,0,135.546672571746,337.855139096739,0,0,677.973907625426,3040.69625187065,0,0,337.855139096739,0,0,1689.27569548369,0,1689.27569548369,0,0,0,0,675.710278193478,0,1689.27569548369,0,1013.56541729022,1689.27569548369,0,0,0,6081.3925037413,0,6081.3925037413,0,0,0,0,0,0,0,20609.1634849011,0,1351.42055638696,0,0,0
"2011669006_2011669102006001","P5",44.93,-66.84,2011,6,16,3169.11693116542,0,0,0,0,0,0,5021.19825457378,0,123.472088227224,2716.38594099893,0,0,0,452.730990166488,0,452.730990166488,452.730990166488,0,0,6790.96485249732,0,11318.2747541622,0,452.730990166488,0,0,4527.30990166488,0,905.461980332976,0,452.730990166488,0,0,0,0,3621.84792133191,0,3169.11693116542,0,0,0,0,0,0,1810.92396066595,29880.2453509882,0,4074.57891149839,0,0,0
"2011669007_2011669102007001","P5",44.93,-66.84,2011,7,12,0,0,0,0,0,452.722486036956,0,3292.52717117786,0,0,3621.77988829565,0,0,4.52722486036956,905.444972073912,1810.88994414782,0,1358.16745811087,0,452.722486036956,905.444972073912,0,37575.9663410673,0,0,0,0,0,0,452.722486036956,0,0,452.722486036956,0,0,0,2716.33491622174,0,6338.11480451738,0,0,0,0,0,0,0,37575.9663410673,0,2263.61243018478,0,0,0
"2011669008_2011669102008001","P5",44.93,-66.84,2011,8,15,679.095556629448,0,0,0,0,0,0,12314.2660935473,0,0,905.460742172597,0,0,11.3182592771575,452.730371086299,679.095556629448,0,679.095556629448,0,0,0,0,14487.3718747616,0,226.365185543149,0,0,0,0,0,0,226.365185543149,1358.1911132589,0,0,0,679.095556629448,0,1131.82592771575,0,0,0,0,0,0,0,9054.60742172597,0,226.365185543149,0,0,0
"2011669009_2011669102009001","P5",44.93,-66.84,2011,9,12,754.546140496491,1056.36459669509,0,0,0,150.909228099298,0,7073.87006715461,0,56.5909605372369,4829.09529917754,0,603.636912397193,2.26363842148947,150.909228099298,301.818456198596,0,0,0,0,0,0,1358.18305289368,0,452.727684297895,0,0,0,0,0,0,0,301.818456198596,0,0,0,603.636912397193,301.818456198596,2867.27533388667,0,0,0,0,0,0,0,4225.45838678035,0,1660.00150909228,0,0,0
"2011669011_2011669102011001","P5",44.93,-66.85,2011,11,18,792.267263360566,113.181037622938,0,0,0,0,339.543112868814,181.089660196701,0,0,5772.23291876984,0,1018.62933860644,0,0,0,0,0,0,0,0,0,0,0,792.267263360566,0,0,226.362075245876,0,0,0,0,792.267263360566,0,0,0,1810.89660196701,0,19467.1384711453,0,0,3508.61216631108,0,0,0,113.181037622938,905.448300983504,0,1131.81037622938,0,0,0
"2011669012_2011669102012001","P5",44.93,-66.85,2011,12,12,0,0,0,0,0,0,0,3802.91865337379,0,0,181.091364446371,0,0,2.26364205557964,0,0,181.091364446371,0,0,0,0,0,9.05456822231855,0,90.5456822231855,0,0,362.182728892742,0,0,181.091364446371,90.5456822231855,2444.73342002601,0,0,0,90.5456822231855,362.182728892742,6700.38048451572,0,0,181.091364446371,0,0,0,0,2716.37046669556,0,90.5456822231855,0,0,0
"2012669001_S2012669102001001","P5",44.93071,-66.84946,2012,1,16,0,0,0,0,0,56.5901841753267,169.77055252598,4210.3097026443,0,45.2721473402613,396.131289227287,0,0,0,0,0,56.5901841753267,0,0,0,0,0,4.52721473402613,0,169.77055252598,0,0,0,0,113.180368350653,56.5901841753267,113.180368350653,1754.29570943513,0,0,0,169.77055252598,113.180368350653,6168.33007511061,0,0,113.180368350653,0,0,0,2.26360736701307,509.31165757794,0,282.950920876633,0,0,0
"2012669002_S2012669102002001","P5",44.93336,-66.85044,2012,2,13,0,0,0,0,0,45.2728411115927,203.727785002167,1810.91364446371,0,22.6364205557964,158.454943890575,0,0,0,90.5456822231855,0,67.9092616673891,0,0,0,0,0,0,45.2728411115927,22.6364205557964,0,0,181.091364446371,0,22.6364205557964,22.6364205557964,203.727785002167,1018.63892501084,0,0,0,181.091364446371,135.818523334778,1448.73091557097,0,0,22.6364205557964,0,0,0,2.26364205557964,271.637046669556,0,0,0,0,0
"2012669003_S2012669102003001","P5",44.93071,-66.84946,2012,3,12,0,0,0,0,0,30.1819795827785,30.1819795827785,120.727918331114,0,0,181.091877496671,0,0,0,150.909897913893,0,0,0,0,0,0,0,32.4456280514869,120.727918331114,30.1819795827785,0,0,664.003550821127,0,0,0,0,422.547714158899,0,0,0,60.363959165557,30.1819795827785,845.095428317798,0,0,0,0,0,0,0,482.911673324456,0,211.27385707945,0,0,0
"2012669004_S2012669102004001","P5",44.93071,-66.84946,2012,4,16,0,0,0,0,0,0,0,814.906595501334,0,0,1810.90354555852,0,0,0,33501.7155928326,0,0,0,0,0,0,0,226.362943194815,0,226.362943194815,0,0,1810.90354555852,0,226.362943194815,0,0,452.72588638963,0,0,0,452.72588638963,226.362943194815,2716.35531833778,0,0,0,0,0,0,679.088829584445,2716.35531833778,0,0,0,0,0
"2012669005_S2012669102005001","P5",44.93071,-66.84946,2012,5,23,0,0,0,0,0,1358.18305289368,0,3498.35028775646,0,0,4527.27684297895,0,0,0,1810.91073719158,452.727684297895,0,0,0,0,452.727684297895,0,3621.82147438316,0,0,0,0,11318.1921074474,0,0,0,2263.63842148947,1358.18305289368,0,0,0,3169.09379008526,2263.63842148947,23089.1118991926,0,0,0,0,0,0,905.45536859579,18109.1073719158,0,0,0,0,0
"2012669006_S2012669102006001","P5",44.93071,-66.84946,2012,6,18,3848.18531653211,0,0,0,0,905.45536859579,0,339.545763223421,0,0,5206.36836942579,0,0,0,452.727684297895,1810.91073719158,0,0,0,0,452.727684297895,0,905.45536859579,0,452.727684297895,0,0,3621.82147438316,0,0,0,0,1131.81921074474,0,0,0,2037.27457934053,679.091526446842,6564.55142231948,0,0,0,0,0,0,452.727684297895,452.727684297895,0,4527.27684297895,0,0,0
"2012669007_S2012669102007001","P5",44.93071,-66.84946,2012,7,16,3040.70832737392,0,0,0,0,11149.2638670377,0,1245.00113181921,0,0,3040.70832737392,0,337.856480819324,0,337.856480819324,6419.27313556716,0,0,0,0,675.712961638649,0,4729.99073147054,0,0,0,0,0,0,0,0,0,0,0,0,0,3716.42128901257,337.856480819324,18919.9629258822,0,0,0,0,0,0,337.856480819324,16892.8240409662,0,8446.41202048311,0,0,0
"2012669008_S2012669102008001","P5",44.93071,-66.84946,2012,8,13,10975.2165890399,1371.90207362998,0,0,0,98090.9982645439,685.951036814992,3355.11135642905,0,0,22636.3842148947,0,4115.70622088995,0,0,4801.65725770494,685.951036814992,0,0,0,0,0,6173.55933133493,0,1371.90207362998,0,0,685.951036814992,0,0,0,0,2743.80414725997,0,0,0,26752.0904357847,2057.85311044498,234595.254590727,0,0,3429.75518407496,0,0,0,1371.90207362998,22636.3842148947,0,84371.977528244,0,0,0
